,clinic.Headaches,clinic.MouthOpening,C.Sal.greyLevelNonuniformity.CXCL16_Saliva,C.TbTh,Ser.Sal.VE.Cadherin_m.Angiogenin_Saliva,C.C.greyLevelNonuniformity.runLengthNonuniformity,clinic.RestlessSleep,Sal.Sal.TIMP.1_Saliva.VEGF_Saliva,Sal.Sal.Angiogenin_Saliva.ENA.78_Saliva,Af.Sal.longRunLowGreyLevelEmphasis.1.VE.Cadherin_Saliva,clinic.Sal.Headaches.VE.Cadherin_Saliva,JS.JS,Af.JS.shortRunHighGreyLevelEmphasis.1.JS,demo.Ser.gender.MMP.7_m,clinic.Sal.RestlessSleep.Angiogenin_Saliva,demo.clinic.gender.MuscleSoreness,clinic.MuscleSoreness,demo.Af.age.greyLevelNonuniformity.1,Ser.Sal.VE.Cadherin_m.CXCL16_Saliva,Af.JS.longRunHighGreyLevelEmphasis.1.JS,clinic.Af.MouthOpening.TbSp.1,clinic.Sal.MouthOpening.PAI.1_Saliva,C.Af.TbTh.TbSp.1,clinic.Af.MouthOpening.greyLevelNonuniformity.1,clinic.Ser.MuscleSoreness.TRANCE_m,Af.Sal.greyLevelNonuniformity.1.TIMP.1_Saliva,demo.clinic.gender.RestlessSleep,C.Sal.TbN.VE.Cadherin_Saliva,C.Sal.runLengthNonuniformity.CXCL16_Saliva,Af.Ser.TbN.1.TGFb1_m,demo.Af.age.TbN.1,demo.Sal.gender.VEGF_Saliva,Ser.Ser.MMP.3_m.VEGF_m,Af.Ser.longRunEmphasis.1.PAI.1_m,clinic.Af.LowerBackPain.TbN.1,demo.C.gender.clusterProminence,clinic.Ser.LowerBackPain.CXCL16_m,Af.Ser.correlation.1.ENA.78_m,C.Sal.TbN.ENA.78_Saliva,Ser.Ser.ENA.78_m.TRANCE_m,demo.Sal.gender.TGFb1_Saliva,Sal.Sal.CXCL16_Saliva.TIMP.1_Saliva,Ser.Sal.TRANCE_m.CXCL16_Saliva,C.Af.greyLevelNonuniformity.longRunEmphasis.1,demo.age,Af.Ser.greyLevelNonuniformity.1.ENA.78_m,C.Af.clusterProminence.TbSp.1,C.Af.greyLevelNonuniformity.shortRunHighGreyLevelEmphasis.1,clinic.Ser.MuscleSoreness.TGFb1_m,Af.Ser.energy.1.OPG_m,clinic.Sal.RestlessSleep.PAI.1_Saliva,clinic.Sal.MuscleSoreness.TIMP.1_Saliva,Af.Sal.shortRunHighGreyLevelEmphasis.1.VE.Cadherin_Saliva,C.Sal.TbN.CXCL16_Saliva,Ser.Sal.ENA.78_m.TGFb1_Saliva,clinic.Ser.MuscleSoreness.TIMP.2_m,Af.Ser.longRunEmphasis.1.OPG_m,C.C.clusterProminence.runLengthNonuniformity,Af.Ser.TbN.1.TIMP.2_m,Af.Ser.longRunEmphasis.1.CXCL16_m,Ser.Sal.PAI.1_m.TGFb1_Saliva,C.Ser.greyLevelNonuniformity.TIMP.2_m,Ser.Sal.MMP.7_m.PAI.1_Saliva,clinic.Sal.MouthOpening.CXCL16_Saliva,Af.Af.correlation.1.longRunEmphasis.1,clinic.Af.Headaches.correlation.1,clinic.C.MouthOpening.greyLevelNonuniformity,Af.Ser.energy.1.MMP.7_m,Sal.JS.ENA.78_Saliva.JS,C.Sal.greyLevelNonuniformity.ENA.78_Saliva,Sal.Sal.Angiogenin_Saliva.VEGF_Saliva,clinic.Sal.Headaches.ENA.78_Saliva,demo.C.gender.greyLevelNonuniformity,C.Sal.TbTh.Angiogenin_Saliva,C.Ser.TbN.PAI.1_m,C.greyLevelNonuniformity,demo.Af.gender.greyLevelNonuniformity.1,clinic.Af.MuscleSoreness.shortRunHighGreyLevelEmphasis.1,Af.Ser.longRunLowGreyLevelEmphasis.1.VEGF_m,C.TbN,C.Ser.TbN.TGFb1_m,Ser.Ser.BDNF_m.TIMP.2_m,Af.Sal.TbN.1.TGFb1_Saliva,demo.Ser.age.TIMP.2_m,clinic.Sal.Headaches.PAI.1_Saliva,Ser.Sal.BDNF_m.Angiogenin_Saliva,Af.Ser.longRunLowGreyLevelEmphasis.1.TGFb1_m,demo.JS.gender.JS,Ser.Ser.ENA.78_m.TIMP.2_m,Af.shortRunHighGreyLevelEmphasis.1,clinic.JS.MouthOpening.JS,clinic.LowerBackPain,C.Af.TbTh.greyLevelNonuniformity.1,Af.JS.greyLevelNonuniformity.1.JS,Af.Sal.shortRunHighGreyLevelEmphasis.1.Angiogenin_Saliva,Af.Sal.TbN.1.TIMP.1_Saliva,clinic.Sal.LowerBackPain.ENA.78_Saliva,clinic.Sal.Headaches.TGFb1_Saliva,Af.Sal.greyLevelNonuniformity.1.TGFb1_Saliva,Af.Ser.longRunLowGreyLevelEmphasis.1.OPG_m,Ser.Sal.TIMP.2_m.PAI.1_Saliva,Af.longRunEmphasis.1,C.runLengthNonuniformity,C.Ser.TbTh.ENA.78_m,Sal.Angiogenin_Saliva,Ser.Sal.TIMP.2_m.VE.Cadherin_Saliva,Af.Af.energy.1.longRunEmphasis.1,Sal.Sal.ENA.78_Saliva.TIMP.1_Saliva,demo.Ser.gender.VEGF_m,Sal.Sal.CXCL16_Saliva.ENA.78_Saliva,Af.Af.longRunEmphasis.1.TbN.1,clinic.C.Headaches.TbTh,Af.JS.TbN.1.JS,Ser.Sal.TGFb1_m.TGFb1_Saliva,C.Af.TbTh.TbN.1,Af.Ser.greyLevelNonuniformity.1.VEGF_m,Af.Ser.longRunHighGreyLevelEmphasis.1.TRANCE_m,Sal.ENA.78_Saliva,clinic.Sal.LowerBackPain.CXCL16_Saliva,C.Af.greyLevelNonuniformity.correlation.1,Sal.JS.VE.Cadherin_Saliva.JS,Af.longRunHighGreyLevelEmphasis.1,demo.gender,clinic.Sal.LowerBackPain.TIMP.1_Saliva,Af.correlation.1,clinic.clinic.LowerBackPain.MouthOpening,Af.Ser.shortRunHighGreyLevelEmphasis.1.TGFb1_m,demo.clinic.gender.LowerBackPain,C.Sal.TbTh.VE.Cadherin_Saliva,demo.Ser.age.Angiogenin_m,C.Af.TbN.greyLevelNonuniformity.1,clinic.Af.MuscleSoreness.longRunHighGreyLevelEmphasis.1,Af.Ser.shortRunHighGreyLevelEmphasis.1.TRANCE_m,demo.Sal.age.TGFb1_Saliva,Af.Af.longRunEmphasis.1.shortRunHighGreyLevelEmphasis.1,demo.C.gender.TbN,Af.Ser.TbN.1.CXCL16_m,Sal.JS.Angiogenin_Saliva.JS,Af.energy.1,clinic.Af.MuscleSoreness.longRunEmphasis.1,Af.Sal.longRunEmphasis.1.ENA.78_Saliva,Ser.JS.Angiogenin_m.JS,Ser.Sal.MMP.7_m.ENA.78_Saliva,demo.Ser.age.MMP.7_m,C.JS.TbTh.JS
2032,0.551782818930041,0.487865534979424,0.531143312757202,0.456266358024691,0.431755452674897,0.330372736625514,0.283045164609053,0.262972427983539,0.127361934156379,0.145735288065844,0.0414114197530864,0.13069804526749,0.0546769547325103,0.063512962962963,0.0583388888888889,0.0632202674897119,0.025651646090535,0.0217627572016461,0.0625022633744856,0.061872633744856,0.0344880658436214,0.0374236625514403,0.0448630658436214,0.0316293209876543,0.0268451646090535,0.055955658436214,0.0264730452674897,0.0254343621399177,0.00354218106995885,0.0109719135802469,0.00995144032921811,0.0160314814814815,0.00241604938271605,0.0163011316872428,0.00719927983539095,0.00454310699588477,1.84156378600823e-05,0.00467211934156379,0.00945174897119342,0.00836409465020576,0.0584340534979424,0.0105166666666667,0.00703251028806584,0.0112933127572016,0.000625102880658436,0.00573179012345679,0.00599434156378601,0.0190025720164609,1.84156378600823e-05,0.00448487654320988,0.00415144032921811,0,0,0,0.00607880658436214,0.0015522633744856,0,0.00690637860082305,0.000395473251028807,0.0167712962962963,0.0173415637860082,0.00251141975308642,0.00782397119341564,0.00421831275720165,0,0,0.006365329218107,0.00205874485596708,0.00524197530864198,0,0.00275216049382716,0.00754382716049383,0,0.00974907407407407,0,0.0016940329218107,0,0,0,0.00135257201646091,0,0.00863024691358025,0,0,0,9.67078189300411e-06,0.00239639917695473,0,0.000626543209876543,0.00232654320987654,0,1.17283950617284e-05,0,0,0,0,0,0,0,0,0,0.000582921810699588,0.00046820987654321,9.67078189300411e-06,0,0.00113888888888889,0,0,0.000442181069958848,0,0.00403312757201646,0,0,0,0,0,0,0,0,0,0,0.000378189300411523,1.76954732510288e-05,0,0.000590740740740741,0,0,0,0,9.67078189300411e-06,0,0,0,0,0,0,0,0,0.000175514403292181,0,0.0119632716049383,0,0,0,0
2033,0.546965637860082,0.534033333333333,0.515739094650206,0.501041358024691,0.464824794238683,0.315680864197531,0.241924279835391,0.229000617283951,0.122930864197531,0.0870230452674897,0.0907289094650206,0.130634465020576,0.0929137860082305,0.0466274691358025,0.0970849794238683,0.0416082304526749,0.0367898148148148,0.0229221193415638,0.0397078189300412,0.0285067901234568,0.0413933127572016,0.0650657407407407,0.058265329218107,0.028766049382716,0.0330671810699588,0.0138274691358025,0.0355633744855967,0.0280112139917695,0.0278449588477366,0.0165038065843621,0,0.0131931069958848,0.00839701646090535,0.024162962962963,0,0,0.00360288065843621,0.00191296296296296,0.0104477366255144,0.00955627572016461,0,0.0172148148148148,0.00269927983539095,0,0.00383477366255144,0.00653374485596708,0,0.00859341563786008,0,0.00533981481481481,0.00670668724279835,0,0,0,0.00805545267489712,0.0140611111111111,0,0.00981141975308642,1.0082304526749e-05,0.0046641975308642,0.000547222222222222,0,0,0,0,0,0.0024679012345679,0,0,0,0,0.00792520576131687,0.0106805555555556,0.00262078189300412,0,0.0125631687242798,0,0,0,4.05349794238683e-05,0,0,0,0.00287654320987654,0,0.00544897119341564,0,0,0.00094022633744856,0,0,0.00178858024691358,0,0,0,0.00156759259259259,0,0,0,0,0.00147654320987654,0.000884053497942387,4.05349794238683e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229526748971193,0.00110041152263374,4.05349794238683e-05,0,0,0.00213590534979424,0,0,0,0,0,0,0,0,0.00149197530864198,0,4.05349794238683e-05,0,0,0.0020022633744856,0,0,0.0097287037037037
2034,0.531574588477366,0.51360853909465,0.482536728395062,0.5103079218107,0.429477572016461,0.315786728395062,0.239372633744856,0.218721810699588,0.159016255144033,0.101124382716049,0.0954649176954732,0.0944420781893004,0.0566896090534979,0.062716975308642,0.0884180041152263,0.0812022633744856,0.0425404320987654,0.0432914609053498,0.0330196502057613,0.0416977366255144,0.0171725308641975,0.0235029835390946,0.0176963991769547,0.0258506172839506,0.0249340534979424,0.0290902263374486,0.0529778806584362,0.0321279835390946,0.0297739711934156,0.00537026748971193,0.00721800411522634,0.00798086419753086,0.00658899176954732,0.0115581275720165,0.00155041152263374,0.0015238683127572,0.00741512345679012,0.00922530864197531,0.0256910493827161,0.00440411522633745,0.00089537037037037,0.0199590534979424,0.0135301440329218,0,0.00857777777777778,0.00548703703703704,0.00242644032921811,0.00448621399176955,0.000600308641975309,0.00571738683127572,0.00437695473251029,0,0.00233528806584362,0.0319376543209877,0,0.00330740740740741,0.0163651234567901,0.0036488683127572,0.0102024691358025,0.001225,0.0137424897119342,0.000563786008230453,0,0,0,0,0,0.00634567901234568,0,0,0.00347736625514403,0,0.000512551440329218,0.00277119341563786,0.000865020576131687,0.00542860082304527,0,0.0199450617283951,0,0.0017701646090535,0,0.00879125514403292,0,0.00400216049382716,0,0.00144125514403292,0.00449146090534979,0,0.00109979423868313,0,0,3.90946502057613e-05,0,0,0,0.000511831275720165,0.00656893004115226,0,0,0.00875771604938272,0.00118888888888889,0,0,0,0.00318734567901235,0,0,0,0.00120905349794239,0,0,0.00473106995884774,0,0,0,0,0,0,0,0.00414989711934156,0,0,0.00228220164609054,0,0,0,0,0,0,0,0,0,0,0.0010216049382716,0,0,0.00450802469135802,0,0,0,0,0,0,0,0
2035,0.573311522633745,0.521105349794239,0.511758641975309,0.530878703703704,0.397010288065844,0.321374279835391,0.270234979423868,0.222131069958848,0.123573456790123,0.0998904320987654,0.0806332304526749,0.156497016460905,0.0557408436213992,0.0606440329218107,0.0247527777777778,0.0411012345679012,0.056890329218107,0.0221501028806584,0.0566038065843621,0.0676759259259259,0.0581820987654321,0.0221565843621399,0.0232220164609054,0.00535380658436214,0.0361373456790123,0.0238449588477366,0.00115257201646091,0,0.00369763374485597,0.012757304526749,0.000649794238683128,0.00536450617283951,0.00434722222222222,0.000650411522633745,0.00261399176954733,0.00291522633744856,0.00427335390946502,0.00414948559670782,0.000991049382716049,0.00378261316872428,0.00529619341563786,0,0.000907921810699589,0,0.0171685185185185,0.000676337448559671,0.0124434156378601,0.00060761316872428,0.00302211934156379,0.0038537037037037,0.0088667695473251,0.0409973251028807,0,0.000972942386831276,0.00524074074074074,0.00507890946502058,0.0200520576131687,0,0.00619084362139918,0.00153868312757202,0,0,0.00575956790123457,0.00109753086419753,0.00116358024691358,0.0101152263374486,0,0.00241111111111111,0,0.00428549382716049,0,0,0,0,0,0.00137890946502058,0.000454012345679012,0,0.000395164609053498,0.00296687242798354,0.00015843621399177,0.00159310699588477,0,0.00241224279835391,0,0.00179351851851852,0,0,0.000813271604938272,3.60082304526749e-06,0,0.00333755144032922,0,0,0,0.000611111111111111,0.00495452674897119,0,0,0.00572572016460905,0,4.51646090534979e-05,0.000388786008230453,0.00104341563786008,0,0,0,0.00115432098765432,0,0,0,0,0,0,0,0,0,0,0.00554495884773663,0,0,1.64609053497942e-06,0.00147705761316872,0,8.12757201646091e-06,0,0,0,0,0,0,0,0,0.00126131687242798,0.000954423868312757,0,0,0,0.00147355967078189,0,0,0,0,0,0
2036,0.571366872427984,0.471811316872428,0.500986316872428,0.454637654320988,0.450770473251029,0.333620781893004,0.241321604938272,0.231505144032922,0.164234670781893,0.110726131687243,0.10998950617284,0.0875651234567901,0.073127366255144,0.0658815843621399,0.0286592592592593,0.080016049382716,0.0482770576131687,0.0326375514403292,0.0409135802469136,0.0561304526748971,0.0348230452674897,0.0400299382716049,0.0496788065843621,0.029911316872428,0.0259318930041152,0.0148245884773663,0.0392017489711934,0.0107147119341564,0.00983765432098765,0.00935853909465021,0.0192894032921811,0.0129877572016461,0.0150211934156379,0.00580288065843621,0.00795092592592593,0.0206069958847737,0.00180761316872428,0.0265082304526749,0.0476488683127572,0.00114485596707819,0.00614125514403292,0.0113378600823045,0.00402736625514403,0,0.00132829218106996,0.0012917695473251,0.0017977366255144,0,0.000268106995884774,0.0138783950617284,0.00275102880658436,0.00195246913580247,0.00934187242798354,0.00148199588477366,0.00411358024691358,0.00619084362139918,0,0.00540051440329218,0.00246965020576132,0,0.00385699588477366,0.00175627572016461,0.00378364197530864,0.0143776748971193,0.00152397119341564,0,0,0.00149927983539095,0,0,0,0,0.00198786008230453,0,0,0.00178261316872428,0,0,0,0,0,0,0.00276985596707819,0,0,0.00249146090534979,0,0,0.000311316872427984,0,0.00121502057613169,0,0,0.00476738683127572,0,0,0,0,0,0,0,0,0,0,0,0.000463786008230453,0.0152845679012346,0,0,0,0,0,0,0,0,0,0,0.000577777777777778,0,0,0,0,9.1358024691358e-05,0,0,0,0,0,0,0,0.000439917695473251,0,0,0,0.00148662551440329,0,0,0.0113854938271605,0,0,0,0,0.000752777777777778,0,0
2037,0.558278086419753,0.54045,0.500841049382716,0.506245473251029,0.432101131687243,0.33456316872428,0.265134979423868,0.234912139917695,0.186294238683128,0.137272839506173,0.0991351851851852,0.127031378600823,0.119556275720165,0.068577366255144,0.0399511316872428,0.0472648148148148,0.0695977366255144,0.0411979423868313,0.0428929012345679,0.0330692386831276,0.0243598765432099,0.0215842592592593,0.0032048353909465,0.0111267489711934,0.0236694444444444,0.000477057613168724,0.0126458847736626,0.00390925925925926,0.022069341563786,0.0180254115226337,0.00355576131687243,0.00741358024691358,0.00155030864197531,0.0079880658436214,0.00553477366255144,0.0175908436213992,0.000873045267489712,0.00432325102880658,0,0.01117170781893,0.026376646090535,0.000572427983539095,0.0014559670781893,0,0.0109062757201646,0.00287119341563786,0.0226952674897119,0.00660833333333333,0,0.00604300411522634,0,0,0.00520030864197531,0.00235720164609053,0.00420997942386831,0.00287417695473251,0.00738240740740741,0.000992489711934156,0.00635895061728395,0,0,0.00853786008230453,0,0.0115630658436214,0,0.00647438271604938,0,0,0,0,0,0,0,0,0,0.00205390946502058,0,0.0282200617283951,0,0.00202448559670782,0,0.00831666666666667,0,0.0111199588477366,0.0186437242798354,0.000790946502057613,0.000431687242798354,0,0.000482818930041152,0.00303960905349794,0,8.74485596707819e-06,0,0,0,0,0,0,0,0,0,0.00133508230452675,8.74485596707819e-06,0,0,0.00874609053497942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74485596707819e-06,0.000122427983539095,0,0.000871399176954732,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74485596707819e-06,0,0,0,0,0,0
2038,0.546219547325103,0.463934259259259,0.51761450617284,0.478400411522634,0.454197736625514,0.286672427983539,0.224350205761317,0.27692366255144,0.0922034979423868,0.0819066872427984,0.0461402263374486,0.0929479423868313,0.0469634773662551,0.0656853909465021,0.0210356995884774,0.0523373456790123,0.0221572016460905,0.0762387860082304,0.0290048353909465,0.0168407407407407,0.0404165637860082,0.0235572016460905,0.020666975308642,0.0293457818930041,0.0141044238683128,0.00379372427983539,0.0248305555555556,0.0235053497942387,0.0168243827160494,0.00609917695473251,0.00554598765432099,0.018202366255144,0.00522952674897119,0.00708528806584362,0.0142139917695473,0.00218796296296296,0.0044582304526749,0.0025880658436214,0.0537100823045268,0.00450699588477366,0.0176597736625514,0.000779835390946502,0.00596872427983539,0,0.00388662551440329,0.000605041152263374,0.0111253086419753,0,0.00849074074074074,0,0,0,0.0114152263374486,0,0.00125956790123457,0.00442952674897119,0.00760339506172839,0.00208775720164609,0.00165627572016461,0,0,0.00628847736625514,0,0,0,0.00074537037037037,0.00379454732510288,0.000693827160493827,0,0.00207664609053498,0,0,0.00178611111111111,0.000901851851851852,0,0.00264362139917695,0,0,0.00167355967078189,0,5.65843621399177e-06,0.000406893004115226,0,0.000526748971193416,0.00284084362139918,0.00121275720164609,0.00701121399176955,0,0.000763888888888889,0,0,0.000251028806584362,0,0,0,0,0,0,0,0,0.00537170781893004,0,0,0,0.0024462962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9917695473251e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,0.571224794238683,0.537548971193416,0.547556378600823,0.488551543209877,0.450640432098765,0.323899897119342,0.243504938271605,0.199950102880658,0.110007818930041,0.147950411522634,0.126901234567901,0.12743816872428,0.0855736625514403,0.055890329218107,0.0494027777777778,0.0881418724279835,0.023527366255144,0.0455829218106996,0.0348219135802469,0.031436316872428,0.0272468106995885,0.0108698559670782,0.0520911522633745,0.0572507201646091,0.0177991769547325,0.0135166666666667,0.00273189300411523,0.00894413580246914,0.00612561728395062,0.00834825102880658,0.013961316872428,0.000592592592592593,0.00919598765432099,0.00825493827160494,0.0180308641975309,0.0177188271604938,0.01842170781893,0.0046141975308642,0.00107304526748971,0.0210647119341564,0.00720977366255144,0.00483590534979424,0.00408888888888889,0,0.00311574074074074,0.00282366255144033,0.00765689300411523,0.00283569958847737,0.0277567901234568,0.00973446502057613,0.00155843621399177,0.0210526748971193,0.00368971193415638,0.00171615226337449,0.000321604938271605,0,0.0119017489711934,0.0015309670781893,0.000610288065843621,0.00169763374485597,0.00658847736625514,0.000670884773662551,0.000334259259259259,0.00136049382716049,0.00406203703703704,0,0,0.0166184156378601,0,0,0.0142605967078189,0,0.00124012345679012,0,0,1.74897119341564e-06,0,0,0,0.000271604938271605,0,0,0,0.000702674897119342,0,0.000733024691358025,0.00297417695473251,0,0.00185257201646091,0.000310802469135802,0,1.74897119341564e-06,0,0,0,0.000858333333333333,0.0132396090534979,0,0,0,0,1.74897119341564e-06,1.74897119341564e-06,0.000359156378600823,0,0,0.00923302469135802,0,0.000994341563786008,0,0,0,0,0,0.00347397119341564,0.000130144032921811,0,0,0,0,0,1.74897119341564e-06,0.000244650205761317,0,1.74897119341564e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74897119341564e-06,0,0,0.000436008230452675,0,0,0
2040,0.572124588477366,0.535528086419753,0.536295884773663,0.518680144032922,0.441377366255144,0.316800102880658,0.263549074074074,0.197299588477366,0.110913065843621,0.0847511316872428,0.10695987654321,0.126424176954733,0.0808746913580247,0.0606004115226337,0.0842631687242798,0.06294670781893,0.0328215020576132,0.0405550411522634,0.0600123456790123,0.0529781893004115,0.0194460905349794,0.0352641975308642,0.0586263374485597,0.0337852880658436,0.0408497942386831,0.0212832304526749,0.0138408436213992,0.00288888888888889,0.00330082304526749,0.0040787037037037,0.0173295267489712,0.0172862139917695,0.00250442386831276,0.0049167695473251,0.00555236625514403,7.40740740740741e-06,0.020727366255144,0.0156472222222222,0,0.00621893004115226,0.00129166666666667,0.012063683127572,0.00429156378600823,0.010308950617284,0.00864341563786008,0.00779763374485597,0,0.00565895061728395,0.00389711934156379,0.00233539094650206,0.0101845679012346,0.00756594650205761,0,0,0.00542438271604938,0,0,0,0.000523559670781893,0,0.00250246913580247,0,0.00551327160493827,0,0,0.00276471193415638,0,0.0187338477366255,0,0,0,0,0,0,0.00209578189300412,0.000784876543209876,0,0,0,0.0010679012345679,0,0.00499948559670782,0.00623652263374486,0,0,0.00526985596707819,0.000490329218106996,0,0.000422530864197531,0,0,0.000901234567901235,0,0,0,0.0010701646090535,0,0,0,0,0,0,0.000139197530864198,0,0,0,0,0,0,0,0,0.00623425925925926,0,0,0,0,0,0.00452489711934156,0.00519763374485597,0,0,0,0.000154115226337449,0,0.000808539094650206,0,0,0,0,0.00526553497942387,0,0,0,0,0,0,0,0,0.000223045267489712,0,0,0,0,0,0
2041,0.592212242798354,0.51043683127572,0.514136419753086,0.484383230452675,0.459935082304527,0.266918621399177,0.222553395061728,0.268494135802469,0.127188271604938,0.111218930041152,0.0948721193415638,0.0650044238683128,0.0644694444444444,0.0596891975308642,0.0402900205761317,0.0280877572016461,0.0564872427983539,0.0333433127572016,0.0361765432098765,0.0196389917695473,0.03514670781893,0.034880658436214,0.0304668724279835,0.0206177983539095,0.0150706790123457,0.0343351851851852,0.0139149176954733,0.0321939300411523,0.00732181069958848,0.00338179012345679,0.00539763374485597,0.00744701646090535,0.011131378600823,0.00141707818930041,0.0221460905349794,0.0117576131687243,0.00555010288065844,0.00141862139917695,0.000845267489711934,0.0121368312757202,0.00139876543209877,0,0.00232520576131687,0,0.0140343621399177,0.00607427983539095,0.00188621399176955,0.0152155349794239,0.000888065843621399,0.00505884773662551,0.00180977366255144,0.00225174897119342,0,0.00110123456790123,0.0161996913580247,0.00444763374485597,0.00596615226337449,0.0120635802469136,0.00639475308641975,0,0,0.00891100823045267,0.000897942386831276,0.000973251028806584,0,0,0,0.000748971193415638,0,0.00146635802469136,0,0,0,0,0,0.000377263374485597,0.00110987654320988,0,0,0,0.00218158436213992,0.00432530864197531,0,0,0,0.00176779835390946,0.00107355967078189,0,0.000472530864197531,0,0,0.00244753086419753,0,0,0,0,0,0.00124372427983539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395843621399177,0.00226748971193416,0,0,0.0010843621399177,0,0,0,0,0.0024343621399177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337345679012346,0,0,0
2042,0.571008024691358,0.5321170781893,0.507739300411523,0.480160288065844,0.481888683127572,0.299540226337449,0.254609465020576,0.230933436213992,0.118708950617284,0.14525658436214,0.121992181069959,0.146568312757202,0.0689454732510288,0.055066975308642,0.0361345679012346,0.0517569958847737,0.0614654320987654,0.0236690329218107,0.0439488683127572,0.0512728395061728,0.0351594650205761,0.0389125514403292,0.0198001028806584,0.00819753086419753,0.0136966049382716,0.0207161522633745,0.0426438271604938,0.0156567901234568,0.0103825102880658,0.0130041152263374,0.00586286008230453,0.00170154320987654,0.0183383744855967,0.00538528806584362,0,0.00110133744855967,0.00699146090534979,0.00325997942386831,0.00541985596707819,0.00640401234567901,0.0234333333333333,0.0015283950617284,0.000782201646090535,0,0,0.00276831275720165,0.00195493827160494,0.00955853909465021,0.0116593621399177,0,0.00180956790123457,0,0.00114454732510288,0.00214372427983539,0.000246810699588477,0.00291944444444444,0.00385514403292181,0.000792078189300411,0.00029320987654321,0,0.000562757201646091,0.0154253086419753,0,0,0,0,0,0,0,0,0.0100207818930041,0,0,0,0,0,0,0,0.0138065843621399,0,0.00038477366255144,0,0,0.000465946502057613,0,0.000751543209876543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338713991769547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161213991769547,0,0,0,0,0,0,0,0,0,0,0,0,0.00143086419753086,0,0,0,0,0,0,0,0,0
2043,0.587972736625514,0.513051543209877,0.478495884773663,0.525717386831276,0.449470679012346,0.307314403292181,0.234732304526749,0.20277829218107,0.143908333333333,0.0728215020576132,0.109800925925926,0.0863353909465021,0.047136316872428,0.0685574074074074,0.0293769547325103,0.065543621399177,0.0261469135802469,0.0323270576131687,0.0351691358024691,0.0845139917695473,0.0365696502057613,0.0363478395061728,0.0237727366255144,0.0317442386831276,0.0309393004115226,0.0379398148148148,0.0159769547325103,0.00407808641975309,0.0144486625514403,0.012693621399177,0.0183708847736626,0.0127856995884774,0.000963683127572016,0.0188525720164609,0.00239917695473251,0.0112456790123457,0.0110781893004115,0.000301028806584362,0,0.00280288065843621,0.0091343621399177,0.00153786008230453,0.0014406378600823,0,0.00176759259259259,0.00564465020576132,0.0104572016460905,0.00086820987654321,0.00118734567901235,0.00171409465020576,0,0.00178960905349794,0,0.00150524691358025,0.00481337448559671,0.00254526748971193,0.000390534979423868,0.00498034979423868,0.00160329218106996,0,0.0150765432098765,0.000681687242798354,0.00273302469135802,0,0.00449187242798354,0,0.000765740740740741,0,0,0,0,0,0.0055320987654321,0.000329115226337449,0.000365329218106996,1.39917695473251e-05,0,0,0,0.00209434156378601,0,0.000657304526748971,0,0,0,0.000866872427983539,0.000963168724279835,0,0.000543415637860082,0.00396265432098765,0,2.7880658436214e-05,0,0,0.00227716049382716,0,0,0,0,0,0.00150082304526749,0.000636111111111111,1.39917695473251e-05,0.00385349794238683,0,0,0,0,0.000234876543209877,0,0,0,0,0,0,0,0,0,0,0,0,0.00120720164609053,0.000140123456790123,0,1.39917695473251e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39917695473251e-05,0,0,0,0,0,0.000714197530864198
